name,rating,review
Minh Châu,5,Đã mua và hài lòng Mua lúc km nên giá rẻ được mấy triệu
Mỹ Ngọc,5,"Mình hài lòng với sản phẩm, xứng đáng với số tiền đã bỏ ra, nv nhiệt tình"
Tuấn Vũ,5,"Thời gian bảo hành dài, mình rất yên tâm khi sử dụng"
Tú Vy,4,"Chất lượng sản phẩm thì ok, nhưng hôm đó shop hơi đông nên bạn nhân viên tư vấn chưa được chi tiết cho lắm, shop nên xếp thêm nhân sự trong ca nha."
Ngọc Vy,5,"Sau 2 tháng sử dụng thì mình thấy máy tốt, hiệu năng máy mượt mà, chưa có lỗi gì cả"
vy anh,5,FPT Shop bảo hành sản phẩm chu đáo nên mình ưng lắm ạ.
 Huỳnh công thắng,5,"Cảm ơn nhiều mình nhận máy thấy bất ngờ vì máy rất đẹp,nhanh và nhiều ưu đãi.mình mua còn ko cần đến xem hàng nữa mà được chuyển tận nhà.lúc đầu đọc bình luận trước thấy lo lắng nhưng khi nhận thì tuyệt voit.đáng mua nhé các bạn
"
 Thanh,5,"Shop tư vấn nhiệt tình. Canh mãi mới mua đc giá sale. Hi vọng tốt như quảng cáo chứ không biết sao chứng minh được.
"
Thuận,5,"Sau trải nghiệm 1 ngày tôi cảm thấy hài lòng sản phẩm, về máy không có gì để chê pin ổn hiệu năng ổn"
Hoài Nam,5,Trời mưa mà shop vẫn giao hàng nhiệt tình lắm luôn.
Thu Thảo,5,"Sản phẩm đẹp , đóng gói cẩn thận ,giao hàng nhanh."
 Ngô Thị Ngọc Trinh,5,Ngoài việc giá hơi chát cơ mà đắt xắt ra miếng nha
Jenny,5,Giao hàng tại nhà cũng được nhân viên hướng dẫn nhiệt tình là ưng lắm nha.
Lê Minh Thu,5,Giao hàng quả là thần tốc
 Nguyễn Thế Hùng,5,"Cực đẹp, mua chính hãng rất yên tâm"
 Hồ Văn Trung,5,"đúng màu mình thích lại giảm sâu nhất, cảm ơn đội ngũ nv FPT nha máy dùng thích lắm ạ"
 Phan Hoài Anh,5,"Sau hơn 2 tháng sử dụng thì mình cảm thấy sử dụng rất là thích, máy chạy rất mượt và ổn định, nhiệt độ không cao cho dù bạn chơi game bao lâu đi nữa
"
 Trần Hoàng Thịnh ,5,"màu xanh bên ngoài đẹp lắm, dùng mượt, bao thích"
Quỳnh Chi,5,"Máy đẹp mê, được 2 năm bảo hành luôn"
 CHỊ LÀNH,5,"Đây là 1 sản phẩm tốt bạn không nên bỏ lỡ
"
Thùy,5,Mình được nhân viên hỗ trợ kiểm tra và kích hoạt bảo hành sản phẩm ngay tại shop nên mình hoàn toàn yên tâm về chất lượng sản phẩm này.
Hiếu,4,Sản phẩm này đáp ứng rất tốt nhu cầu của mình.
bùi thành,5,"Nhiều mẫu phù hợp với nhu cầu sử dụng và giá tiền của khách, phục vụ ok"
 anh Vinh,5,"Nhiều mẫu phù hợp với nhu cầu sử dụng và giá tiền của khách, phục vụ ok"
 Trâm,5,"Nhiều mẫu phù hợp với nhu cầu sử dụng và giá tiền của khách, phục vụ ok"
 anh quỳnh,5,"nhiều màu lựa chọn, cầm máy mua chính hãng nên rất an tâm"
lợi,5,"Mua apple chỉ nên tin tưởng hãng lớn như FPT, bảo hành và chính sách mua rất nhiều ưu đãi "
 CHỊ TRÂM,4,"Máy ok, mượt, chụp hình đẹp"
Nguyễn Duy Hưng,5,"rất hài lòng khi mua hàng tại đây, tin tưởng"
Nguyễn Minh Hoàng,5,"Mình rất hài lòng khi mua hàng ở fpt, đã mua nhiều lần"
Hoàng Minh,5,"Sản phẩm tốt, tư vấn nhiệt tình"
 Nguyễn Vũ Thịnh,5,"Mua 3 tháng nay rồi, ko chê được điểm nào, "
Mai phi,5,"Cảm ứng mượt quá, hình ảnh chân thực sắc nét, "
 Nguyễn Thanh Thùy Dung,5,"mua ở FPT đắt hơn các chỗ khác xíu nhưng bù lại bảo hành tốt, nhân viên nhiệt tình
"
 Dương Dương,5,ĐỈnh chóp ạ
Tuấn Pikachu,5,"Bao nhiêu đời iphone rồi chỉ tin tưởng mua hàng tại FPT shop , nhân viên tư vấn nhiệt tình , giao hàng nhanh"
 Anh Nguyên,5,"Iphone dùng chính hãng cứ phải lựa chọn FPT, rất ổn và chế độ bảo hành cực kỳ ok 
"
 trần trung hiếu,5,"Đã xài được 1 tháng hơn rồi, cấu hình vẫn mượt mà, chụp hình cho những thứ sắc nét"
Quốc Đạt,5,"thời gian bảo hành nhanh, tiện lợi, mang qua Shop nào cũng được"
 Anh Nhất,5,"Sở hữu và thấy rất hài lòng về em này
"
 Nguyễn Thị Phương Loan,5,"Chụp ảnh màu sắc dễ chịu cùng chi tiết rõ nét, đặc biệt là ở chế độ chụp phong cảnh hoặc cận cảnh
"
ty,5,"Chụp hình cực đẹp, cho bức ảnh chân thật rõ nét, Cảm ứng nhà Táo chưa làm người dùng thất vọng"
bin,5,"Chụp hình cực đẹp, cho bức ảnh chân thật rõ nét, Cảm ứng nhà Táo chưa làm người dùng thất vọng"
Lee Nguyễn,5,"Xài được 1 tháng rồi, quá ok luôn, giá thì rẻ thêm khuyến mãi nữa"
Trần tuấn kiệt,5,"Màn hình đẹp, đủ sáng đẹp, tốc độ xử lý tốt, chưa thấy lag với những tác vụ hàng ngày"
 Anh Bảo ,5,"Apple mãi đỉnh cao, thiết kế sang trọng đẳng cấp,"
hien,5,"Apple mãi đỉnh cao, thiết kế sang trọng đẳng cấp, "
 Trần Xuân Điệp,5,"Đa dạng liên kết với nhiều ngân hàng lớn hỗ trợ khách mua trả góp lãi suất 0% qua thẻ, và nhiều bên tài chính uy tín, thủ tục nhanh "
 Phạm Minh Vương ,5,"Đa dạng liên kết với nhiều ngân hàng lớn hỗ trợ khách mua trả góp lãi suất 0% qua thẻ, và nhiều bên tài chính uy tín, thủ tục nhanh "
 Hồ Ngọc Chương,5,"Cấu hình tuyệt, màu sắc nhiều để chọn lựa, chờ mãi có màu xanh lá"
 Nguyễn Văn Quí,5,"Quá đỉnh cao, bạn bè nên giới thiệu nhau vào mua"
 Vũ Ngọc Quỳnh Anh,5,"Cầm cái thẻ ngân hàng cấp ra quẹt cái là nhận máy rồi nhân viên hỗ trợ chuyển đổi sang trả góp, tính ra mỗi tháng đóng có 1 chút, khá là hợp lý"
 Hoàng Thị Ngọc Điệp,5,"Cầm cái thẻ ngân hàng cấp ra quẹt cái là nhận máy rồi nhân viên hỗ trợ chuyển đổi sang trả góp, tính ra mỗi tháng đóng có 1 chút, khá là hợp lý"
Dũng,5,"Các khâu hỗ trợ nhanh chóng và được cài đặt đầy đủ, hàng chính hãng nên hoàn toàn yên tâm chất lượng sản phẩm, Cảm ơn FPT "
 Nguyễn Thị Thoa,5,"Rất nhiều khuyến mại khủng khi mua hàng và được kèm hỗ trợ trả góp 0% , chất lượng hàng hóa thì luôn yên tâm khi mua tại FPT"
PHAM VAN DUNG,5,"Rất nhiều khuyến mại khủng khi mua hàng và được kèm hỗ trợ trả góp 0% , chất lượng hàng hóa thì luôn yên tâm khi mua tại FPT
"
 Bùi Quỳnh An,5,"Chỉ cần trả trước 30% là sở hữu sản phẩm ngon lành rồi, thủ tục cực nhanh chóng, tiết kiệm chi phí và thời gian, Shop rất nhiệt tình tư vấn hỗ trợ, Mình thấy hài lòng "
 NGUYỄN HẰNG,5,"Sản phẩm dùng ok , chất lượng tốt , bảo hành chính hãng nên rất yên tâm sử dụng khi mua hàng của FPT Shop. Sẽ ủng hộ và giới thiệu người thân mua"
Vũ Văn Dương,5,"shop giao hàng nhanh, tư vấn nhiệt tình"
Phương Nguyễn,5,"Mình mua đc tầm 2 tháng nay rồi nhưng mình xài cảm thấy ráT ok pin rất trâu ko bao h để ko mà lại tụt pin nha máy mượt chơi ít thấy nóng ko biết máy các bạn sao chứ máy mình rất ngon.
"
Văn Cao,5,"Chụp ảnh màu sắc dễ chịu cùng chi tiết rõ nét, đặc biệt là ở chế độ chụp phong cảnh hoặc cận cảnh
"
Giang,4,"mua rồi nhưng bộ nhớ vs mình là hơi ít, đổi lại mất nhiều phí quá"
Thanh Hue,5,"shop phục vụ tốt, mua đc giá sale"
Tuấn Hà,5,Sau hơn 1 tuần sử dụng thì thấy khá ổn định. 
Khánh Nhật,5,"Shop xử lý đơn nhanh, hàng giao tốc độ quá nhanh, cực kỳ hài lòng
"
Nguyễn Thanh Tiến,5,"giao hàng đầy đủ nhanh chóng. sang xịn mịn. chất lượng tuyệt vời. rất đáng tiền
"
Di Di Lê,5,"Sản phẩm chính hãng, giao hơi lâu, sẽ ủng hộ shop dài dài........."
 Chị  thuận,4,"Sản phẩm đẹp tuyệt, cảm ứng mượt mà, "
Mai Giang,5,"Dịch vụ giao hàng tận nơi rất là tiện lợi và yên tâm khi chọn sản phẩm của FPT Shop, Nhân viên giao tới cũng rất niềm nở hỗ trợ khách, Shop còn cẩn thận mang cả pos thẻ tới để khách quẹt thanh toán tiền. rất ưng về độ chuyên nghiệp"
Công Phùng,5,"Mua hàng apple của FPT Shop giao nhà thì yên tâm , nhân viên hỗ trợ tận tình khách bóc máy và còn mang đầy đủ dụng cụ đến dán màn hình nữa, "
Trung Bảo,5,"Pin dùng khá lâu, cảm ứng thì ko cần quảng cáo, apple mãi đỉnh"
Duc Duong,4,"Mình và con gái đang xài IPhone 13 Pro Max 128GB nhân thấy đt tốt,cảm ứng lướt nhẹ nhàng. Lúc mới sử dụng có hơi lọng cọng nhưng giờ thì ổn rồi. "
Trung Thành,5,Hài lòng về sản phẩm và chất lượng phục vụ
Hiền,5,"Mình thường xuyên thay máy và lên đời từ 11 rồi 12 giờ là 13 đến giờ thì chiếc 13 là ưng ý nhất pin trâu, có màn 120hz"
Xuân Hòa,5,"Đã xài gần 3 tháng, Nhân viên tư vấn nhiệt tình. ĐT có nhiều chế độ thông minh, thích nhất là pin trâu phù hợp cho những ng hay làm việc qua ĐT như mình."
Xuân Trường,5,"Mình mua màu Graphite rất đẹp, mở máy ra là ưng liền, vừa test camera xong, chụp ảnh nét, rất đẹp"
Trường Giang,5,"hàng chuẩn, vn/a bảo hành chính hãng nên rất yên tâm, dịch vụ fpt quá tốt"
Quốc Thái,5,"NV hỗ trợ tận tình, máy đẹp, giao hàng nhanh"
Hoàng Phúc ,5,"Máy rất đẹp, cầm trên tay rất sướng"
Hạnh,5,"Shop giao hàng nhanh, tiện cho mình có máy dùng luôn"
Dũng,5,"Sản phẩm đảm bảo cho tất cả các công việc hàng ngày. Chất lượng tốt, màn hình đẹp"
Hùng,5,Rất tốt. Tôi sẽ giới thiệu sản phẩm này cho bạn bè người thân mua hàng tại Shop
Tuấn,5,"Giá quá tốt, khuyến mại thì hấp dẫn"
Liên,5,Sản phẩm của FPT thì yên tâm về chất lượng rồi.
Nhân,5,Nhân viên giao hàng đúng giờ lắm nha.
Lạc,5,FPT Shop bảo hành sản phẩm chu đáo nên mình ưng lắm ạ.
Sỹ,5,"Sản phẩm tốt, khuyến mãi xịn, nhân viên còn nhiệt tình nữa. Nhất định mình sẽ còn quay lại FPT."
Thanh,5,"giao hàng đầy đủ nhanh chóng. sang xịn mịn. chất lượng tuyệt vời. rất đáng tiền
"
Huyền My,5,"Hàng vn/a chất lượng quá ok, giá tốt"
Tùng,5,Quá đẹp. Cầm về tháo ốp ra đi đâu ai cũng phải nhìn
Tùng,5,Quá đẹp. Cầm về tháo ốp ra đi đâu ai cũng phải nhìn
Trí,5,Hiệu năng tốt chụp ảnh đẹp
Mai,5,Hiệu năng tốt chụp ảnh đẹp
Phát,5,"Rất hài lòng về con này
"
Nghĩa,5,"màn hình đẹp khỏi bàn cãi nha
"
Hùng,5,"Chụp ảnh màu sắc dễ chịu cùng chi tiết rõ nét, đặc biệt là ở chế độ chụp phong cảnh hoặc cận cảnh
"
Ba,4,giá hơi chát so với shop khác nhưng vẫn mua vì FPT yên tâm hơn cả
Nguyễn Hải,5,"bên ngoài máy đẹp hơn hình nữa, mình rất thích, mê"
Giang Giang,5,"Sp chất lượng, giao hàng khá nhanh"
Trần mỹ,5,"máy đẹp xức xắc, nên mua nha"
Hiên,3,nhân viên nhiệt tình nhưng chưa hiểu hết kiến thức máy
Quý,5,"máy mới, rất mượt và màn hình đẹp miễn chê"
minh ,5,"nv giao hàng nhanh, hỗ trợ nhiệt tình
"
Trung,5,"hàng chính hãng, nhân viên tư vấn tốt"
minh huy,5,"Hàng chuẩn, nhân viên nhiệt tình lắm nha."
Khánh,5,Sản phẩm tốt
Sơn,4,Sao lâu lâu gọi điện nó lại báo “không gọi được” nhỉ? Khởi động lại thì gọi bình thường
Ngọc Trâm,5,"Máy dùng tốt, nhân viên giao hàng rất nhiệt tình"
le van duc,5,"sản phẩm tốt
"
Văn,4,Trả góp 0% sao chênh lệch 636.000 dzữ dzậy. Giờ mới xem lại
Nguyễn chí tiến,5,Đáng đồng tiền bát gạo đấy 
Phi ,5,"Minh đặt máy lúc 5h hôm qua , tới 7h là có điện thoại rồi,còn ở hoàng hà mình đặt hơn nửa tháng mà chưa có hàng ,nên mình đã huỷ đến fpt shop mua cho lẹ. Mình cũng cảm ơn fpt shop nhiều , nhân viên phục vụ chu đáo nhiệt tình"
Nguyễn Như ý,3,Mới 1 ngày mà xuống 1 tr 
Hoàng Long,5,"Sp chất lượng , bị lỗi drop call ( tuy đã update ios 15.1.1 nhưng vẫn còn lâu lâu bị . Vote cho bạn giao hàng Lan Anh fpt Tô Ngọc Vân 10đ xúc xích nha ;)"
Nguyễn Minh Hiếu,5,"Mình nhận được máy được 10 ngày rồi, cá nhân đánh giá là lần đầu chuyển qua IOS lên luôn 13 pro max nên xài quen mắt, qua lướt mấy con iphone cũ thấy không mượt bằng. Máy đẹp, không nóng, bật 4G suốt luôn mà pin rất trâu, mấy con Android trước mình dùng cùng 1 nhu cầu nhưng tốn hơn 50% pin, riêng iphone 13 pro max chỉ tốn 25-30% pin. Cám ơn chị Giang đã tận tình giúp đỡ nha, máy cùi không quét được mã QR chị giúp quét chứ không quét được ôm cục tiền mang nhục đi về quá."
Phạm Tài,5,Mình đặt hơn 10 ngày đã nhận được rồi. 13pro max blue 128GB pin cực trâu. Rất mượt mà. Đặc biệt là chị nhân viên tư vấn rất nhiệt tình. 10/10. Mình sẽ ủng hộ lâu dài
Danh Thuận,5,"Nhân viên nhiệt tình  đt khỏi bàn cấu hình khủng mượt pin cao chơi game chưa thấy nóng, Tuyet voi"
Thanh Thảo,5,"Sắc màu thanh lịch, tôn vinh nét đẹp cao cấp"
Vân Anh,5,"quá xịn sò, không chê vào đâu được, Fantastic!"
Xuân Hương,5,Camera chụp hình bình thường nhưng máy xài mượt 
Văn Khương,5,Nâng tầm nhiếp ảnh bằng bộ tứ camera 50MP AI đỉnh cao
Minh Châu,5,đúng chuẩn màn hình 90Hz siêu mượt và cấu hình “phá đảo” trong tầm giá
 Trịnh hoàn châu,5,Nói chung với giá tiền này đáp ứng tốt các nhu cầu cần dùng
 Nguyễn Tống Trà My,5," Điện thoại màn hình lớn với kích thước 6,5 inch Full HD+ Dot Display cũng hiển thị mọi nội dung một cách chân thực, cùng bạn tận hưởng những giờ phút giải trí khó quên."
 Bùi Nguyễn Cát Xuân,5,"Giao hàng nhanh lắm, nhân viên nhiệt tình"
 Kim Duy Hưng,5,"Điện thoại tích hợp cảm biến vân tay cạnh bên, giúp bạn mở khóa máy siêu nhanh chỉ sau một cú chạm"
 NGUYỄN THỊ HƯƠNG GIANG ,5,"Nâng tầm nhiếp ảnh bằng bộ tứ camera 50MP AI đỉnh cao, chụp hình siêu nét"
Như Ý,1,"Không nên mua. Máy mới mua 7 ngày giật lag,khởi động máy lại cũng phải đợi cả nửa tiếng đồng. Xài youtube thoi cũng nóng máy. Nhân viên bán hàng mất vệ sinh. Gọi điện tổng đài mà tổng đài không giải quyết. Không nên mua ở đây"
Cẩm Nguyễn,5,Quá ổn so với giá tiền giao hàng đầy đủ nhanh chóng
Nam Dương,5,Sp rất đẹp. Hiệu năng khỏe. Mượt mà. Rất ưng vì nhỏ gọn
Nguyễn Tiến,5,Máy xài tốt trong phan khuc gia này. Khuyên mọi người nên lấy
Quỳnh,5,khuyến mại khá tốt cho người dùng
 Nguyễn Huy Phương,5,"hình ảnh chân thực, rõ nét "
 Hoàng Ngọc Quyên,5,"máy có tính năng bảo mật cực cao, "
 Đinh Thị Huyền Trang,5,"Trải nghiệm độ mượt từ màn hình 90Hz , tốc độ quét cũng khá nhanh so với cấu hình"
Dũng,5,"chất lượng âm thanh đỉnh cao, "
 Trương Thanh Trung,5,"Được giải trí và làm việc trên màn hình lớn cực đã, rất ưng"
 Nguyễn thị thảo hiền,5,Bộ lọc video sáng tạo cho những trình duyệt ổn định nhất
 NGUYEN THI LANH,5,"camera góc siêu rộng, camera chụp siêu cận cảnh và camera đo độ sâu, cho khả năng chụp ảnh đa dạng trong mọi hoàn cảnh."
hoàng anh,5,chip xử lý thế hệ mới khá là ổn
 Ngọc anh ,5,"Sản phẩm có hiệu năng cấu hình cực ổn trong tầm giá, chiến tốt các tựa game nặng luôn"
Tuyết Mai,5,"Đã mua hàng tại FPT nhiều lần. Luôn cảm thấy hài lòng về sản phẩm, khuyến mãi và dịch vụ, đặc biệt là dịch vụ của shop 422 cầu giấy"
Nguyễn Tuân,5,Máy dùng ổn định. Camera nhìn thì thấy hình thường nhưng chụp xong thì ảnh rất đẹp
Văn thị trúc Loan,5,"pin khá lâu, thoải mái sử dụng 1 ngày dài"
