name,rating,review
Ngọc,5,"máy chụp hình đẹp, quay video nét, lướt web chơi game mượt mà, không nóng máy, sạc nhanh cực kỳ"
 TRAN THI THANH  TIEN ,5,"sản phẩm đẹp cực kì, hoàn thiện tốt cảm giác cầm nắm rất sướng tay"
Lam Nguyen,5,sau thời gian sử dụng thì có 2 cái để chê 1
Lâm Hùng,5, viên pin lớn 5.000mah và công nghệ sạc nhanh 33w vượt trội
Phạm Lịch,5,"test khả năng chống nước tốt, máy chất lượng, kho giải trí đa dạng"
 Nguyễn Nguyên Khôi,5,"thoải mái sử dụng trong các môi trường nước, bụi mà không lo điện thoại hỏng"
 NGUYỄN HIỆP,5,"các khâu hỗ trợ nhanh chóng và được cài đặt đầy đủ, hàng chính hãng nên hoàn toàn yên tâm chất lượng sản phẩm, cảm ơn fpt "
Thúy Ái,5,"trải nghiệm mạng di động 4g ưu việt, mua cho ông bà dùng thì quá phù hợp"
 NGUYEN TAN PHAT,5,"quá hài lòng về cấu hình, giá quá ngon, pin trâu nữa, bạn không nên bỏ lỡ nhé"
Nhan,5," cấu hình cực mạnh, bao mượt, chơi asphalt 8 bao mượt"
Nguyễn Thị Hiền Giang,5,"giá rẻ, máy chạy tốt, cskh chu đáo"
Quy,4,mới mua cảm thấy tất cả ôn riêng chỉ có pin là hụt hơi nhanh xíu không hiểu sâu nữa
Hoàng Lan,5,"thank you ! đã sử dụng sản phẩm ở công ty, luôn tin tưởng fpt"
Văn Phượng,5,"điện thoại 105 4g bền đẹp , loa thoại to "
Phương Lan,5,"màn hình mượt, máy chụp ảnh thì miễn chê"
Lê Pa,5,"điện thoại đẹp, gọn nhẹ, loa to và rõ"
Huỳnh Tấn Thọ,5,máy này có 2 điểm mình thấy tiếc là dùng chip exynos 2100 và không có khe thẻ nhớ
Hoàng Khôi,5,"khuôn hình chân dung sẽ luôn chi tiết, với ánh sáng đủ đầy và không hề thấy hiện tượng nhòe, mờ xuất hiện"
Sang Nguyen,4, không biết dùng lâu dài có bị gì không
 Phạm Đinh Nhật Minh,5,thỏa sức sáng tạo với ảnh tự sướng và video với các ứng dụng có sẵn trên máy
 Phan thanh tùng ,5,bộ vi xử lý mượt mà đỉnh cao
NGUYỄN MINH DUY,5,"camera chụp đẹp, chơi game tốt, xử lý tác vụ tốt"
Minh An,5,"dùng rất, tốt tốt hơn các dòng máy khác, sử dụng ổn định lâu dài"
Trương Tuấn Loan,5,"thiết kế cổ điển, cùng sắc màu thời thượng, camera chân thực, nhiều ưu đãi"
Trần Hồng Quân,4,xài ổn định trong tầm giá 
 NGUYỄN THỊ HÔNG LOAN,5,"chip cực mạnh, màn hình đỉnh giúp trải nghiệm chơi game cực kỳ tuyệt vời"
Thắm,5, trong tầm giá nên mua máy này mọi người ạ 
Hùng Tú,5,phải nói là pin quá trâu
Quốc Bảo,5,"máy chất như nước cất, máy chụp hình đẹp"
A,5, sẽ giới thiệu bạn bè mua
Nguyễn Duyên Hồng,5,dùng rất mượt hình rất đẹp
Vũ Quốc Trung,5,"điện thoại giá rẻ nhưng các tính năng khá đầy đủ, hoạt động tốt"
Hoa,5," lưới cũng rất mượt, chụp hình thì quá đẹp luôn"
Lê Minh tiến,5,"không tin được là trong tầm giá này mà có máy cấu hình quá ngon, hài lòng"
Bùi Chí Nguyên,4,"mua vào đợt sale mùng 3 tết được giá 17990k cho bản 128gb dùng ổn, pin phù hợp với nhu cầu onscreen 6h30 đến 7h30 đang dùng chung với xiaomi redmi k20pro"
Trang,5,đang xài ip x lên đời luôn em 12 này quá tốt nha mọi người mua trả góp có lãi lên giá chỉ 19tr1 nha mọi người
Văn Viễn,5,mới mua 1 bé bản màu trắng 
Phan Văn Tú,5,"rất tuyệt, với mức giá này mà được 1 chiếc máy như này thì không còn gì bằng, pin trâu sạc rất nhanh, dùng rất mượt"
Nguyễn Ngọc Lễ,5,"cô ơi, cái điện thoại này xịn sò lắm cô ạ"
Cam Vang,4,mới mua được 3 tháng mà tình trạng pin tụt còn 96%
Nam,5,"kiểu dáng độc đáo, camera chụp hình chuyên nghiệp, âm thanh sắc sảo, cấu hình ổn định"
 NGUYỄN XUÂN PHÚ,4,"hiệu năng cực tốt trong tầm giá luôn ấy, màn đẹp"
 Vũ Thành ,5,"máy nghe gọi tốt, pin khỏe, 2 sim 2 sóng tiện lợi vô cùng"
Phuc Hoang,5,"máy đẹp lắm, cảm giác tự tay bóc hộp thật đã "
Thoan,5,"không có chơi game, bắt wifi cũng mạnh"
Cao Văn Phong,5,"thiết kế đẹp, cấu hình mạnh mẽ bên trong, mua được giá sale chỉ còn 8tr5 "
Loan,5,chất lượng camera cho hình ảnh khá ổn
Trần Văn Dương,5,sản phẩm rất tốt xứng đáng 10 điểm
Nguyễn Thanh Nghiệp,4,tất cả đều khá tốt nhưng mà camera bị lỗi hay sao ấy chụp hình lưu rất chậm chỉ có thể lưu được khoản 10 tấm rồi máy bị nóng đơ cả buổi luôn và thậm chí là không lưu luôn
Minh Hy,5,điện thoại đẹp giá rẻ chụp hình sắc nét
Trọng Lâm,5,điện thoại chất lượng tốt trong tầm tiền
Minh Châu,5,đã mua và hài lòng mua lúc km nên giá rẻ được mấy triệu
Minh Quý,5,mình mua trả góp thấy thủ tục cũng đơn giản lắm
NHÂN,5,đã đổi sản phẩm bù thêm tiền lấy itel lý do: loa nhỏ nghe không được
Thúy Quyên,5,"cơ chế gập duyên dáng, bộ màu sắc nhẹ nhàng, đẳng cấp"
Nguyen Van Ninh,4, chụp ban ngày hay ít bóng đèn thì không bị phản chiếu 
Ngô Thanh Phong,5,hệ điều hành được cập nhật liên tục nên dùng rất tốt
Đinh Công Dương,5,con này có chống nước không ạ
Nguyễn Chí,5,sản phẩm rất tốt mới mua chiều nay xong
Thảo,5,sản phẩm ngon bổ rẻ trong tầm giá
TRẦN MINH TUẤN,5,"dùng tốt chơi game rất mát, chụp hình ổn , pin trâu , nói chung tốt trong tầm giá"
Phượng,5, loa nghe gọi + loa ngoài lớn
Nguyễn Bình,5,"máy tốt trong tầm giá, so với hãng vivo cấu hình một trời một vực luôn"
Bùi Hoàng Thiện,4, về máy bị treo logo xiaomi
Trần Thị Hoa ,5,"máy chắc chắn, chạy tốt, giá mềm, dịch vụ của fpt tốt"
Phần Huy Tuấn,5,"từ note 4 chuyển sang note 11 nên cảm thấy quá đẹp lột xác,tác vụ lướt web mượt ,thử vài ván liên minh mobile thì thấy không,màn hơi vàng nên chuyển sang màu lạnh sẽ tốt hơn"
Khanh,5,"san pham nay su dung rat ngon"
NGA,4,mới dùng thì thấy tốt ạ
Hoàng Dương,5,"máy dùng rất tốt, có nhiều chức năng mới,để sử dụng, tiền nào của nấy"
Quỳnh Mai,5,"trải nghiệm cực đã với pin “trâu” 5000mah, màn hình lớn và camera kép thời thượng"
 Nguyễn Như Ngọc,5,tận hưởng mạng 4g siêu tốc trên chiếc điện thoại phổ thông nhỏ gọn và bền bỉ
DUYTRAN,5, cảm giác không bị delay chơi game cực thích giá 7tr hơn mà được như này thì quá tốt kèm thêm camera chụp đẹp nữa chứ
 Huynh Ngoc Hung,5,"trả góp khá là linh hoạt, nhiều gói ưu đãi"
Công Ninh,5,"đã dùng được 2 tuần máy pin trâu, bắt sóng khỏe"
Hoàng Bạch Kim Châu,4,"mọi thứ rất ổn, nhưng pin không trâu lắm"
NGUYỄN THỊ ÁNH KIỀU,5, màu xanh óng ánh rất đẹp
Thảo,5,điện thoại rất đẹp và tốt
Tùng ,5,"hàng chính hãng, điện thoại dùng rất ổn trong tầm giá, pin sạc siêu nhanh, màn hình sáng, sắc nét, ảnh chụp đẹp, phù hợp với dân văn phòng và các bạn nữ, không chơi game nhiều"
Hà Mạnh Quỳ,5,làm thủ tục trả góp online được không ạ
Phạm Nguyên,5,"máy chất lượng, tốc độ màn hình nhanh, camera chụp ảnh cực chất, giá thành rẻ"
PHONG,5," phần mềm máy nhận thông báo khá oke, không bị trễ đa nhiệm tốt"
Hồng Hanh,5,"đã nhận được hàng, sản phẩm như mong đợi"
Nguyễn Nguyễn Phan,5,"lần đầu tiên thây samsung ra máy chất lượng nhất vậy, không chê nổi"
Trần Văn Phát,4,"điện thoại mới mua dùng được 2-3 ngày thấy hao pin quá, dùng không đến 8 tiếng cho việc xem phim 1080p"
Nguyễn Thủy Tiên,5,"thiết kế sang trọng, màn hình đẹp, cam nét"
 Anh Trụ,5,"sở hữu và thấy rất hài lòng về em này"
Huỳnh Thị Ánh Hoa,5,"sản phẩm xài tốt , mọi người nên mua nhé tôi đã mua và rất hài lòng , chơi game rất mượt"
 anh Trọng,5, nhận hàng check kỹ là tốt
 Chị Hải,5, nhưng tóm lại ưng ý ạ
Hà Văn Quang,4,máy xài tốt mượt pin trâu có test thử liên quân thấy cũng ổn chơi thì máy không nóng lắm
NGÔ THỊ YÊN LÀNH,5,"màu xanh lạ mắt , cầm chắc chắn và nghe nhạc âm lượng khá chuẩn"
Hồ Ngọc,5,"điện thoại thì chưa test, nhưng đánh giá nhân viên tgdd lê minh xuân rất tốt, cảm ơn bạn trang tư vấn viên nha"
lê hải ,5,"giá thành hợp lý, pin bền màu cam đẹp "
Đức An,5,"chụp hình đẹp, xài rất đã, sạc pin lại nhanh, quá đáng với số tiền bỏ ra"
Nguyễn Thái Học,4,"nhu cầu cơ bản lướt web, zalo, facebook, youtube"
 Lưu Hoàng Giang,5,"khả năng kháng nước điện thoại ghi nhận là ipx4, cho phép điện thoại không bị ảnh hưởng bởi các giọt nước bắn từ bất kỳ hướng nào,"
Nguyễn Thanh Nguyên,5,tốc độ bằng 4g 3.6mb - 6mb/s
 Trần Thu Trang,5,"thiết kế tươi trẻ, cấu hình xuất sắc"
Nguyễn Hoàng Lân,5,quá chất lượng với từng bức ảnh
 Anh Nhã,5,"mình mua máy được 1 tuần rồi, chưa khám phá hết nhưng nói chung giá vầy là ổn"
Nguyễn Văn Thanh,4,đang chơi game thì bị khựng màn hình không hiểu tại sao??
Lê Thanh Huyền,5,"máy giá rẻ, các tính năng đều tốt, chụp ảnh đẹp"
Ngô Kim Oanh,5,"sản phẩm tốt, nhiều tính năng hay ho"
Anh Tân,5,nhân viên chăm sóc tận tình quá
HO THI THU HANG,5," vivo đã thành công trong việc đưa hàng loạt tính năng đỉnh cao của hãng vào bộ khung vỏ mỏng nhẹ, thời trang, đầy phong cách"
Phạm Cường,4, nó cứ tự động sáng màn hình lên mà kiếm chỗ tắt không thấy
Minh Kỳ,5," máy xài mượt, được tặng kèm tai nghe xịn vãi"
 VÕ THỊ HÀ MY,5,mình thích ở chỗ tích hợp đèn pin và có phím kích hoạt nhanh
Vinh,5,"điện thoại đẹp, nhưng tiếc là không có tai nghe đi kèm, cho dù là tai nghe có dây"
Đức Minh,5,sản phẩm rất tốt rất đáng để mua nha mọi người có rất nhiều tính năng mới chụp hình và thiết kế rất đẹp
Võ Khởi Nam,5,mua điện thoại được giá ưu đãi đồng thời hỗ trợ trả góp
.............,4,con này sạc đầy có tự ngắt không
Lê Minh Lượng,5,bộ lọc video sáng tạo cho những trình duyệt ổn định nhất
Nguyễn thị niệm,5,"chất liệu cao cấp, sang trọng và chống nước bụi cực đỉnh cao"
Thu Trang,5, so với các hãng thì realme tầm giá này vượt
DUYÊN,5,"mình dùng máy được 1 tuần hơn rồi, cảm thấy máy rất ổn nha"
 Nguyễn Thế Trường,5,quá đẹp nhìn trực tiếp còn đẹp hơn trong ảnh nữa
 Trần Phước Phú,5,"cấu hình xài khá là ổn, "
Hoàng Vy,4, có điều loa nghe nhạc mới lúc đầu nghe to mà nay thấy hơi nhỏ dần rồi 
 NGUYỄN THỊ KIM LOAN,5,sở hữu em nó khi máy vừa về
Trần mỹ,5,"máy đẹp xức xắc, nên mua nha"
BÌNH,5," máy chính hãng, với cấu hình này thì chạy khá mượt"
Đào Văn Vinh,5,"giá mềm, chăm sóc khách hàng tốt"
Lê Đức Hoà,4,sạc nhanh nhưng pin cũng tụt nhanh
Mai Anh,5," máy mua về dùng chứ thấy lỗi gì, chụp ảnh và quay video đẹp, thời lượng sử dụng pin khỏe được tầm 2 ngày mới phải sạc, cảm biến vân tay rất nhạy"
 THÁI TUẤN  ,5,"rất nhiều tính năng ưu việt cho máy, đáng tiền mua"
Trần Ngọc võ ,4,máy mình dùng được hơn 1 tháng và khi chơi game liên quân thỉnh thoảng bị lác và nghe có tiếng rung trong máy
 Bùi  Thành  Quân ,5,"đa dạng liên kết với nhiều ngân hàng lớn hỗ trợ khách mua trả góp lãi suất 0% qua thẻ, và nhiều bên tài chính uy tín, thủ tục nhanh "
 hồ sỹ hoàng,5,"thiết kế nhỏ gọn, màn hình tràn cạnh tuyệt đẹp"
Quốc Khánh,4,đã múc em này về chơi game
Thủy,5, mình thấy màu bạc đẹp nên ms chốt luôn
 VU NGOC KHANH,5,"ship hàng miễn phí và nhanh, "
Thái Trung,5,"thiết kế nhỏ gọn vừa tay, máy chơi game hay làm việc đều ổn"
Vy Phạm,5,"mình vừa mua, xài tốt lắm nha"
Chị Xuyến,4,từ lúc dùng 13 pro mac tôi thấy tốt
NỘI,5,kiểu dáng đẹp và dùng rất tốt
Hiền,5,"máy tầm giá tốt vừa mua 1 em chạy grabbike, mà màn hình hơi mờ khi ra nắng "
Thiện Luân,5," máy hiệu năng mạnh mẽ exynos 1280, màn hình siêu mượt 120hz, hệ thống camera 64mp chống rung ois cải tiến"
Cảnh Huỳnh,5,"com luôn, còn về phần sạc nhanh 120w ấy, nó chỉ sạc nhanh khi pin ở mức 15 % hay là thấp hơn thôi , chứ còn 20 % đem sạc thì sạc thì sao mà vô "
Thanh Xuân,5, 2 tháng mà dắt người nhà từ q4 chạy xún mua 3 cái  r á 
Bùi Thị Thắm,5, chụp ảnh rất đẹp luôn ạ
Nguyễn Tín,4, mỗi tội thiết kế máy trơn quá khó cầm nắm tí
Tuấn anh,5,"không có gì để chê cả nó cũng chẳng thua kém ip đâu các bạn, chất lượng lắm"
Trang Nguyen,5, là 1 khách hàng thân thiết của tgdd
 Nguyễn Thị Pha Lê,5," mình sẽ trải nghiệm và đánh giá thêm sau"
Trần Như Quỳnh,5,"máy nhỏ gọn, màn hình đẹp, pin khỏe"
Lê Huỳnh Như Nguyệt,5," mình mua ở tgdđ phong niên, hòa thắng, phú hòa, phú yên"
Trần Như Ý,5,"điện thoại chụp ảnh siêu đẹp, pin khỏe"
ĐOÁN,4,noi chung dung quen cung tam duoc toi dung samsung den nay la 4 doi may roi chi vi dung quen ma moi me thoi
HƯƠNG,5,màu hồng siêu xinh luôn ý ^^
Nguyễn Vy,5," mua thêm sạc nhanh thì sạc rất nhanh, sản phẩm ổn"
Lan Anh,5,"thiết kế máy đẹp cầm hơi nhẹ tay, vỏ bằng nhựa hay kim loại không quan trọng với mình, "
CườNg,5," và kèm theo 6 tháng rơi vỡ, tôi nghĩ chắc không có đối thủ mức giá như thế"
ĐỖ HOẢI ÂN,5,mua đến cái thứ 3 vẫn rất chi là ổn
Huynh Hai,5, cứ như xài iphone xs pro vậy đó mấy thím
 NguyễnPhước Thọ,5,"hỗ trợ 2 sim sử dụng rất tiện, mình nghe gọi nhiều nên dùng máy này mấy ngày mới phải sạc 1 lần rất ưng ý"
Hoàng Thị Minh Thư,5,"camera chụp đẹp, sắc nét, thiết kế trẻ trung"
Đào Duy Hùng,5,"máy ổn trong tầm giá, đã dùng được 2 tuần chưa có gì phải chê được cả, xứng đáng với giá tiền"
Nam Hải,5, với giá này thì tốt rồi
Anh Giang,4, dùng tai nghe bluetooth thì thường nhưng âm lượng max khi so sánh với điện thoại khác chênh lệch 8/10
Thúy,5,"xài được 1 tháng rồi, quá tốt luôn, giá thì rẻ thêm khuyến mãi nữa"
Vương Bảo Quốc,4,điện thoại thiết kế đẹp chơi game cũng ổn pin trâu nhưng messenger người ta nhắn tin lại không có thông báo xin cách khắc phục ạ
Ngọc Vy,5,"sau 2 tháng sử dụng thì mình thấy máy tốt, hiệu năng máy mượt mà, chưa có lỗi gì cả"
thúy hậu,5,"chụp xóa phông siêu đỉnh, chụp đêm cực đẹp, thiết kế máy đẹp, rất hài lòng"
Tiểu Liên,5,"chụp ảnh siêu sắc nét với bộ ba camera sau 50mp, quá ấn tượng trong tầm giá"
Trần xuân anh,5,"máy thao tác nhanh, các ứng dụng dùng mượt, trả góp 0% siêu nhiều ưu đãi"
Cô Mười,5,"máy có hiệu năng cực tốt trong tầm giá luôn ấy, màn đẹp"
Vũ Văn Bền,5, vào mạng lướt web cũng nhanh 
